Id,LookupId,Number,Aircraft_RegistrationNumber,StartDate,EndDate,StartTime,EndTime,Status_Name,TermsAndConditions,Created,LastUpdated,IsActive,Notes,EstimatedInventoryCostSubTotal,EstimatedLaborCostSubTotal,EstimatedAdditionalCostSubTotal,EstimatedTotalCost,ActualInventoryCostSubTotal,ActualLaborCostSubTotal,ActualAdditionalCostSubTotal,ActualTotalCost,OpenLineItemCount,InReviewLineItemCount,RequireSignatureLineItemCount,ClosedLineItemCount,LineItemCount,EstimatedHours,CompletedHours,RemainingHours,ClosedLineItemPercent,CompletedHoursPercent,ContactName,ContactEmail,ContactPhone,ReferenceField,FlightDocsURL
137239,ea5deb7e-6e5c-4a3a-9474-b2cdfec1800a,WO842-3-20-23JL,N842JS,2023-03-20,2023-03-20,2023-03-20T16:00:00Z,2023-03-20T20:00:00Z,Closed,,2023-03-19T21:04:14.607Z,2023-03-21T12:14:25.1627513Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,13,,,,100,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/137239
137212,a5e28a28-7d0c-4e07-a28b-d26065904496,WO841-4-13-23JL,N841JS,2023-04-13,2023-04-15,,,Draft,,2023-03-19T00:21:32.59Z,2023-03-19T00:24:17.8388597Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,10,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/137212
136292,23524722-9ac0-4636-8b78-770b57dff283,WO840-3-8-23DG,N840JS,2023-03-08,2023-03-11,2023-03-08T22:00:00Z,2023-03-12T03:00:00Z,Closed,,2023-03-08T22:25:29.107Z,2023-03-13T17:14:32.5557858Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11,11,0.0,0.0,0.0,100,0,,,,RIGHT MAIN TIRE / MEL CLEARING,https://app2.flightdocs.com/#/work-orders/work-order/detail/136292
132620,0c972550-aa77-4cb0-8abe-17222222a793,WO840-1-18-23CW,N840JS,2023-01-30,2023-02-03,,,Closed,,2023-01-28T23:12:15.937Z,2023-02-14T15:01:16.8568563Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,41,41,,,,100,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/132620
137207,f334da6c-4432-4d13-90ad-8ab829d267d5,WO838-4-18-23JL,N838JS,2023-04-18,2023-04-22,,,Draft,,2023-03-18T23:18:44.467Z,2023-03-18T23:20:44.2868113Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,6,,0.0,,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/137207
137080,3c55ae62-c9fe-4c2e-9e45-dc9fd937cd29,WO838-3-8-23CW,N838JS,2023-03-08,2023-03-15,,,Closed,,2023-03-16T22:18:28.787Z,2023-03-22T16:56:30.2799351Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,21,,,,100,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/137080
136544,2010ff67-b068-4211-8ace-2934019ceaf2,WO837-4-27-23JL,N837JS,2023-04-27,2023-04-28,,,Draft,,2023-03-12T00:42:49.93Z,2023-03-12T00:49:13.1963597Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,7,,0.0,,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136544
133954,eb6b4a9c-b85e-4566-812d-4b4c6ee41a2d,WO837-2-9-23DG,N837JS,,,,,Closed,,2023-02-13T14:28:39.64Z,2023-02-13T14:29:54.4032614Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,,,,EMERGENCY LIGHTS FWD CB POPPING,https://app2.flightdocs.com/#/work-orders/work-order/detail/133954
137007,cd28d01c-a647-4d5a-bdb7-cf98875d3ae9,WO836-4-15-23JL,N836JS,2023-04-15,,,,Draft,,2023-03-16T13:46:10.46Z,2023-03-23T10:59:46.2584872Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0,0,38,,0.0,,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/137007
137006,d171e7f3-8dab-441c-81cc-7b4f3744f6f8,WO836-1-31-23JL,N836JS,2023-02-24,,,,Draft,,2023-03-16T13:25:29.14Z,2023-03-23T15:08:18.9881663Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,0,37,,0.0,,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/137006
137003,fb81b963-6fe6-45d7-b058-e9ac9f3d2e69,WO834-4-11-23JL,N834JS,2023-04-11,,,,Draft,,2023-03-16T13:03:01.513Z,2023-03-16T13:18:46.9122132Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,13,,0.0,,0,0,,,,SCHEDULED MX/ Engine OH,https://app2.flightdocs.com/#/work-orders/work-order/detail/137003
137001,30fcd6b0-f2a6-4b4d-809d-db6e79d586cf,WO834-3-21-23CW,N834JS,2023-03-21,,,,Draft,,2023-03-16T12:40:38.147Z,2023-03-20T21:09:50.4436666Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0,0,0,77,,0.0,,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/137001
133716,69ba466c-d3bc-42db-8f17-501c0aebcddb,WO830-1-11-23CW,N830JS,,,,,Closed,,2023-02-09T15:03:18.023Z,2023-02-09T15:04:07.1460649Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/133716
136539,b7cd2698-d696-4b8e-983b-b9cc2c398bbb,WO827-4-2-23JL,N827JS,2023-04-02,2023-04-04,,,Draft,,2023-03-11T22:38:19.563Z,2023-03-11T22:40:42.1902984Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,9,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136539
133893,116011fd-766c-47f5-bd62-a3e6026b3006,WO824-2-11-23SY,N824JS,2023-02-11,2023-07-04,2023-02-11T05:00:00Z,2023-07-05T03:59:00Z,Draft,,2023-02-11T20:18:55.453Z,2023-02-11T20:55:21.3804801Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0,0,0,71,,0.0,,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/133893
136207,a85e855c-5223-49b9-afb4-fee95d4edd4f,WO823-3-28-23JL,N823JS,2023-03-28,2023-03-30,,,Draft,,2023-03-08T00:43:25.203Z,2023-03-08T00:45:36.0920249Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,9,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136207
137452,039f80fa-c691-49b0-8449-5464c8d518ee,WO823-3-21-23GR,N823JS,2023-03-21,,,,Draft,,2023-03-21T17:32:31.183Z,2023-03-21T17:37:55.664816Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,0.0,0.0,0.0,0,0,,,,SCHEDULED MX / MSU,https://app2.flightdocs.com/#/work-orders/work-order/detail/137452
132613,cbb1db6b-7677-48cc-855e-8a6545685591,WO823-3-10-23BS,N823JS,2023-03-10,2023-03-11,,,Canceled,,2023-01-28T21:23:45.81Z,2023-03-02T13:54:32.657118Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/132613
135457,0856bb3c-4380-4866-ad48-e2047276776d,WO821-3-1-23JL,N821JS,2023-03-07,,,,Draft,,2023-02-28T17:58:28.367Z,2023-03-09T17:01:23.27904Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,0,0,56,,0.0,,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/135457
135954,58d18ac8-01ad-40fa-9c20-43381d94d615,WO810-3-30-23JL,N810JS,2023-03-30,2023-04-01,,,Draft,,2023-03-06T00:55:42.753Z,2023-03-24T10:21:19.7853948Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,8,,0.0,,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/135954
135313,ff3d7a75-80c4-4e33-8aee-9f431059e337,WO810-3-30-23CW,N830JS,2023-03-30,,,,Draft,,2023-02-27T19:16:44.833Z,2023-02-27T19:18:51.3623526Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,9,,0.0,,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/135313
137010,372a67f9-19fc-4b1a-a2b8-d8a53857fe24,WO809-4-25-23JL,N809JS,2023-04-25,,,,Draft,,2023-03-16T14:07:43.783Z,2023-03-16T14:10:49.1719667Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,8,,0.0,,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/137010
136535,540db48a-c0fa-4664-9875-ce625a89e250,WO806-4-12-23JL,N806JS,2023-04-12,2023-04-14,,,Draft,,2023-03-11T21:22:26.73Z,2023-03-11T21:25:57.7513877Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0,0,47,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136535
135952,4508dbcf-cd83-4bb1-817b-510382cf0b7e,WO806-3-5-23TH,N806JS,2023-03-05,2023-03-07,2023-03-05T23:45:00Z,2023-03-08T02:00:00Z,Closed,,2023-03-06T00:22:28.36Z,2023-03-13T12:56:12.4567097Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,15,0.0,0.0,0.0,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/135952
135138,371ee156-9c0e-40a0-9742-d60a8d5b940e,WO806-3-28-23CW,N806JS,2023-03-28,2023-03-29,,,Closed,,2023-02-25T19:01:20.007Z,2023-03-22T14:10:59.9332138Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16,16,,,,100,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/135138
135014,836730aa-2bc2-4826-9461-2fcf217a5aff,WO806-2-25-23JL,N806JS,2023-02-25,,,,Closed,,2023-02-24T00:41:01.41Z,2023-03-03T11:47:01.2333284Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,17,,,,100,0,,,,SCHED MX/ APU Fail,https://app2.flightdocs.com/#/work-orders/work-order/detail/135014
135417,3e3587cd-86fc-4c98-af74-d90b24ac2720,WO806-2-24-23,N806JS,,,,,Closed,,2023-02-28T14:55:49.68Z,2023-02-28T15:02:23.620964Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,UPDATE NAV DATABASE,https://app2.flightdocs.com/#/work-orders/work-order/detail/135417
136499,a6d5d999-1c7d-4726-9735-f9324cb8e476,WO803-4-30-23JL,N803JS,2023-04-30,2023-05-01,,,Draft,,2023-03-10T21:37:45.16Z,2023-03-10T21:38:29.0582013Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136499
131795,3dc33a9b-4376-4cc6-8ab4-860f2f67e500,WO798-2-28-23CW,N798JS,2023-02-28,2023-03-03,,,Closed,,2023-01-19T15:38:18.657Z,2023-03-16T11:08:08.6282739Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14,14,0.0,0.0,0.0,100,0,Rob Archer,,860-922-5281,Sched MX/A-One,https://app2.flightdocs.com/#/work-orders/work-order/detail/131795
136205,b81483f1-2af6-4403-98b4-7b54363e0e43,WO797-3-7-23DG,N797JS,2023-03-07,2023-03-09,2023-03-08T00:00:00Z,2023-03-10T03:00:00Z,Closed,,2023-03-08T00:17:32.233Z,2023-03-22T11:01:04.3206126Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,8,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/136205
136567,e3e34e18-86ee-4920-b9f4-f5519f0afa09,WO797-3-28-23SY,N797JS,2023-03-28,2023-03-29,2023-03-28T04:00:00Z,2023-03-30T03:59:00Z,Draft,,2023-03-12T20:28:13.853Z,2023-03-12T20:29:45.702798Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,6,0.0,0.0,0.0,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136567
135185,ef134d58-84c8-4747-bb3f-af92cc5c39ae,WO797-2-26-23DG,N797JS,2023-02-26,2023-02-28,2023-02-27T03:00:00Z,2023-03-01T04:00:00Z,Closed,,2023-02-27T03:07:03.407Z,2023-03-09T12:56:53.9840363Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19,19,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/135185
129672,95344590-f00d-4483-9974-2e17c324f9d2,WO796-3-13-23SJ,N796JS,2023-03-13,2023-03-16,2023-03-13T23:51:00Z,2023-03-16T23:51:00Z,Draft,,2022-12-26T23:51:32.5Z,2022-12-27T00:13:34.3981869Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,9,0.0,0.0,0.0,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/129672
130223,37eaf9ce-d6be-4c64-b639-3629b341dd46,WO796-1-28-23JL,N796JS,2023-01-28,2023-02-19,,,Draft,,2023-01-02T00:28:56.377Z,2023-02-16T21:19:33.379798Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0,257,0.0,0.0,0.0,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/130223
136393,ae741e0a-364c-4ce7-9548-b78b27486c51,WO795-4-13-23JL,N795JS,2023-04-13,2023-04-14,,,Draft,,2023-03-09T22:53:05.887Z,2023-03-09T22:57:50.2305262Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,13,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136393
131926,3041076d-3be1-4ff1-b313-5e914f73df09,WO795-2-17-23JL,N795JS,2023-02-17,2023-03-03,,,Draft,,2023-01-20T23:14:06.627Z,2023-02-21T20:05:26.2733729Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,0,0,48,0.0,0.0,0.0,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/131926
130219,1f76d289-e418-4c94-8902-d668aaccc096,WO795-1-17-23JL,N795JS,2023-01-22,2023-01-26,,,Closed,,2023-01-01T23:00:39.37Z,2023-01-31T15:53:00.9299419Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,60,60,0.0,0.0,0.0,100,0,Flyexclusive,mxcontrol@flyexclusive.com,877-615-1587,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/130219
136390,2ce54503-e1ef-47b0-aad6-44841cc3449c,WO794-4-18-23JL,N794JS,2023-04-18,2023-04-19,,,Draft,,2023-03-09T22:41:24.773Z,2023-03-09T22:44:15.0185555Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,7,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136390
134823,33bf91e4-07d0-46b1-b688-73fbb7afcdd9,WO794-3-8-23JL,N794JS,2023-03-08,2023-03-10,,,Draft,,2023-02-22T01:00:01.063Z,2023-03-23T13:01:11.9517856Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0,0,0,58,0.0,0.0,0.0,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/134823
135519,470427b8-96ab-416f-907f-2b4c5b56c978,WO794-2-28-23DG,N794JS,2023-02-28,2023-03-01,2023-02-28T23:30:00Z,2023-03-02T00:30:00Z,Closed,,2023-02-28T23:44:20.173Z,2023-03-08T18:46:03.3550933Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/135519
136304,c01446cf-97f4-4bc1-8500-76ac0c5797b7,WO792-3-8-23DG,N792JS,2023-03-08,2023-03-09,2023-03-09T01:30:00Z,2023-03-09T15:00:00Z,Closed,,2023-03-09T01:30:54.217Z,2023-03-09T18:30:00.0677952Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,CLEAR COFFEE POT MEL,https://app2.flightdocs.com/#/work-orders/work-order/detail/136304
126528,c9bce1e0-4a70-4337-96de-8b4a64f15b7a,WO792-3-16-23GR,N792JS,2023-03-16,2023-03-18,2023-03-16T11:00:00Z,2023-03-18T22:00:00Z,Closed,,2022-11-21T17:50:01.43Z,2023-03-22T11:52:49.0164445Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22,22,0.0,0.0,0.0,100,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/126528
136306,58cceb1c-6f64-4606-af59-bb7cf395d7f7,WO785-4-17-23JL,N785JS,2023-04-17,2023-04-19,,,Draft,,2023-03-09T01:46:44.92Z,2023-03-20T20:22:26.8555681Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,34,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136306
134812,9a1e66d4-9830-4512-bcc4-6164d243e5d4,WO785-3-6-23JL,N785JS,2023-03-06,2023-03-07,,,Draft,,2023-02-21T21:30:55.88Z,2023-03-20T20:14:21.0535869Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,34,0.0,0.0,0.0,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/134812
134275,43568770-40d6-4d06-aca4-03c5b913493e,WO783-1-20-23JL,N783JS,2023-01-20,2023-02-15,,,Closed,,2023-02-15T23:04:22.937Z,2023-02-23T11:51:02.2044628Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,15,,,,100,0,,,,SCHED MX ISO,https://app2.flightdocs.com/#/work-orders/work-order/detail/134275
136398,28e1e968-ace2-40b1-a848-8809824c7ea3,WO782-4-5-23JL,N782JS,2023-04-05,2023-04-09,,,Draft,,2023-03-09T23:45:32.573Z,2023-03-23T18:17:36.2233289Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,14,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136398
136081,cc688e7c-cfa9-44e4-abd8-3fbdf802a21d,WO782-3-21-23JL,N782JS,2023-03-09,,,,Closed,,2023-03-06T20:39:55.817Z,2023-03-23T12:24:27.6265408Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,41,41,0.0,0.0,0.0,100,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136081
135181,32a1a44c-a721-4ff4-8f00-e42997353f22,WO782-2-28-23SY,N782JS,2023-02-28,2023-02-28,2023-02-28T22:00:00Z,2023-03-01T04:59:00Z,Closed,,2023-02-26T22:39:06.903Z,2023-03-07T18:42:18.5772811Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,5,0.0,0.0,0.0,100,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/135181
134711,173a6293-7baf-48ee-a0e2-eaf5f3fe5569,WO780-4-1-23JL,N780JS,2023-04-01,,,,Draft,,2023-02-21T01:57:21.91Z,2023-03-07T17:28:18.9579357Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,6,0.0,0.0,0.0,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/134711
136172,35338601-eaf1-4950-848b-aec27fb6abd4,WO780-3-13-23CW,N780JS,2023-03-13,,,,Closed,,2023-03-07T16:22:14.047Z,2023-03-20T11:53:54.1577148Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,15,0.0,0.0,0.0,100,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136172
132658,6f996277-9273-4f01-af5f-0c45900ab0cf,WO780-1-29-23JT,N780JS,2023-01-29,2023-01-31,2023-01-29T18:29:00Z,2023-01-31T18:31:00Z,Closed,,2023-01-29T23:29:27.933Z,2023-02-13T12:17:08.7163744Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18,18,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/132658
136503,0d882020-2cdc-412c-8351-a31f86d8a989,WO778-4-12-23JL,N778JS,2023-04-12,2023-04-15,,,Draft,,2023-03-10T22:07:53.587Z,2023-03-10T22:11:51.237673Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0,0,0,133,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136503
136936,6158031a-1323-4fc6-8b77-1668d73d640d,WO778-3-23-23BS,N778JS,2023-03-23,2023-03-23,,,Draft,,2023-03-15T18:01:57.56Z,2023-03-23T22:50:15.7883042Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,8,0.0,0.0,0.0,0,0,,,,SCHED MX - MSU,https://app2.flightdocs.com/#/work-orders/work-order/detail/136936
131435,698e1af3-9e71-4bde-af99-665b3abf0a07,WO770-2-21-23SY,N770JS,2023-02-21,2023-02-22,2023-02-21T05:00:00Z,2023-02-23T04:30:00Z,Closed,,2023-01-16T01:49:43.893Z,2023-03-13T14:47:17.5423178Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22,22,0.0,0.0,0.0,100,0,,,,Sched MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/131435
136502,53632efd-16fe-4be1-9dda-169143ea6e8f,WO768-4-19-23JL,N768JS,2023-04-19,2023-04-23,,,Draft,,2023-03-10T21:56:47.223Z,2023-03-22T12:01:31.4294772Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,0,0,0,122,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/136502
129670,aff4a0a6-6f09-445e-a254-0db9728a1453,WO768-3-28-23SJ,N768JS,2023-03-28,2023-03-31,2023-03-28T04:00:00Z,2023-04-01T03:38:00Z,Draft,,2022-12-26T23:37:26.547Z,2023-03-20T18:59:53.6136959Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,14,0.0,0.0,0.0,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/129670
136675,06653f82-8316-4cc0-9a90-46de352f4607,WO768-3-13-23SY,N768JS,2023-03-13,2023-03-14,,,Closed,,2023-03-13T20:08:03.967Z,2023-03-22T12:38:30.1247316Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,9,0.0,0.0,0.0,100,0,,,,SCHED MX - MSU,https://app2.flightdocs.com/#/work-orders/work-order/detail/136675
130222,7b35d341-f0df-4dcb-92d0-03a8f5f0db0b,WO768-1-17-23JL,N768JS,2023-01-15,2023-01-19,2023-01-16T04:59:00Z,2023-01-20T04:30:00Z,Closed,,2023-01-02T00:13:07.583Z,2023-01-23T12:37:35.7302607Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22,22,0.0,0.0,0.0,100,0,Flyexclusive,mxcontrol@flyexclusive.com,877-615-1587,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/130222
135005,b029f79d-1f77-4e02-8a5f-a8bb574d1d59,WO764-3-6-23JL,N764JS,2023-03-06,2023-03-10,,,Closed,,2023-02-23T22:25:34.163Z,2023-03-08T11:39:30.094027Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,5,0.0,0.0,0.0,100,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/135005
136059,efd806b1-00b6-4f55-ad88-ad189621325c,WO764-3-20-23BS,N764JS,2023-03-20,2023-03-24,,,Draft,,2023-03-06T18:01:44.683Z,2023-03-20T16:57:05.3244084Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,15,0.0,0.0,0.0,0,0,,,,Sch Mx,https://app2.flightdocs.com/#/work-orders/work-order/detail/136059
122144,87e94e9f-141d-4ff0-b7ff-7e6cf47b7097,WO764-10-8-22TL,N764JS,2022-10-12,2022-10-13,,,Closed,,2022-10-14T18:09:04.68Z,2022-10-14T18:23:39.2717052Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,CLEARING COPILOT ARM REST MEL,https://app2.flightdocs.com/#/work-orders/work-order/detail/122144
135953,9abca8a7-12e5-474d-88e9-800b4bf86e13,WO761-5-22-23JL,N761JS,2023-05-22,2023-05-24,,,Draft,,2023-03-06T00:31:23.083Z,2023-03-22T00:21:07.3434008Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,14,0.0,0.0,0.0,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/135953
131936,22044276-4311-45f0-967e-3e7fa54f3c72,WO761-2-25-23JL,N761JS,2023-02-25,2023-03-08,,,Draft,,2023-01-21T00:00:22.83Z,2023-02-22T16:37:02.0807731Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,0,0,0,114,0.0,0.0,0.0,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/131936
132659,9833bd33-df36-4a44-969b-4af8c171c98b,WO761-1-29-23JT,N761JS,2023-01-29,2023-02-02,2023-01-29T17:51:00Z,2023-02-02T19:49:00Z,Closed,,2023-01-30T00:48:45.963Z,2023-03-17T11:45:28.9406804Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,7,0.0,0.0,0.0,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/132659
134701,c57fdb9e-f1de-4bb8-bb70-19e35077bd69,WO753-3-22-23JL,N753JS,2023-04-11,2023-04-12,,,Draft,,2023-02-21T00:45:05.3Z,2023-03-09T15:57:17.2987981Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,17,0.0,0.0,0.0,0,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/134701
