Id,EquipmentId,ItemNumber,RegistrationNumber,TrackedBy,Number,StatusId,StatusName,IsOptional,ControlNumber,Type,ATACode,ManufacturingMaintenanceCode,Description,LastUpdated,DateReported,ReportedHours,ReportedLandings,ReportedCycles,ReportedRIN,Category,HardNextDueDate,HardNextDueHours,HardNextDueLandings,HardNextDueCycles,HardNextDueRIN,DiscrepancyTypeId,DiscrepancyTypeName,DelayStatus,ActionCode,PreliminaryInspectionRequired,IsAircraftGrounded,Reference,HiddenDamageInspectionRequired,DiscoveryPoint,DiscoveredBy,ReportedInformationNotes,InterruptionHours,WorkHours,ResolvedAt,CorrectiveActionNotes,ResolvedBy,LogDate,LogCycles,LogHours,LogLandings,LogRIN,Created
69fa8677-ca2c-45b2-8325-9c495f860cd4,36677,1107,N793JS,Airframe ,20221019163542,4,Closed,False,793-10-19-22ASK,MEL,28,28-43-01,RIGHT FUEL TEMP GAUGE IS SHOWING 60 C AND 10 C AND KEEPS CHANGING INDICATIONS CONTINUOUSLY,2023-01-12T20:56:27.2676285Z,2022-10-19,8341.7,2350,,,C,,,,,,1,Pirep,,,False,False,48802,False,IN FLIGHT NO ABORT,R SIZEMORE,,,0.0,,"R/R RH FUEL TEMP BULB REF 560 MM 28-44-00. 
P/N ON/OFF: MS28034-3
S/N OFF: UNK
S/N ON: 274394",Darrell Williams,2022-11-23,,8361.1,,,2022-10-19T20:52:45.8256373Z
d07c673c-7bf0-4d3c-a191-29e034c43679,36677,1104,N793JS,Airframe ,20221006000239,4,Closed,False,28-41-02,MEL,28,A,RIGHT FUEL GAUGE ANNUNCIATOR LIGHT CAME ON 2 HOURS INTO FLIGHT,2023-01-06T16:03:21.4519969Z,2022-10-06,8341.7,6511,,,A,,,,,,1,Pirep,,,False,False,,False,,,,,,,Removed RH #3 fuel prob. Installed overhauled replacement. Complied with functional verification and System ops ref Cessna 560 MM 28-41-01This action clears MEL 28-04-02,Roger  Mchughchhabra,2022-10-12,,83417.0,6511,,2022-10-06T04:04:38.2656742Z
ae6e1806-30ce-4c38-a97e-9619a00c41fd,36677,1103,N793JS,Airframe ,20221006000337,4,Closed,False,,DISCREPANCY,,,PWR BRAKE ACCUMULATOR @ ZERO,2022-10-18T14:45:57.4985348Z,2022-10-06,8341.7,6511,,,,,,,,,,,,,False,True,,False,,,,,0.0,,"TIGHTENED LEAKING B-NUT, SERVICED BRAKE ACCUMULATOR TO 675. ALL WORK DONE IAW CESSNA 560MM 12-12-02",Cheri Herrin,2022-10-06,,,,,2022-10-06T04:04:10.1216646Z
31596d3d-cdc3-4da0-9a86-86ba0f173235,36677,1119,N793JS,Airframe ,20221028184556,4,Closed,False,793-7-31-22KS,DISCREPANCY,,,missing windshield alcohol placard MEL,2022-12-02T13:05:43.9959172Z,2022-07-31,,,,,D,,,,,,1,Pirep,,,False,True,,False,,,,,0.0,,replaced windshield placard iaw 560 MM 11-00-00,Darrell Williams,2022-11-23,,8361.1,,,2022-10-28T22:46:56.6019916Z
1727ce0d-c5ec-4b5d-acb4-1b184823e923,36688,964,N794JS,Airframe ,20230223160211,3,Deferred,False,794-2-23-23DTW,NEF,25,NEF5 G1,COFFEE POT LEAKING - UNUSUABLE,2023-02-25T21:05:22.0884183Z,2023-02-23,6916.8,3922,,,D,2023-06-23,,,,,,,,,False,False,,False,,,,,,,,,,,,,,2023-02-23T21:04:06.1699088Z
b8a06f0f-e761-4166-bda1-3c755b98ddd3,36688,967,N794JS,Airframe ,20230228183958,4,Closed,False,,DISCREPANCY,52,,MAIN CABIN DOOR WILL NOT LOCK FROM INSIDE OR OUTSIDE THE AIRCRAFT,2023-03-08T18:44:07.0875437Z,2023-02-28,6937.1,3936,,,,,,,,,1,Pirep,,,False,True,,False,,,,,0.0,,"REMOVED EXCESS SEALANT FROM DOOR THAT WAS CONTACING DOOR PANE, DOOR NOW LOCKS FROM INSIDE AND OUTSIDE OF AIRCRAFT, WORK PERFORMED IAW CESSNA B AMM 52-10-00",Cheri Herrin,2023-03-01,,6937.1,3936,,2023-02-28T23:43:41.9907731Z
4a745d5b-61e0-4d7c-b279-d24aca02dc81,36688,966,N794JS,Airframe ,20230228183125,4,Closed,False,,DISCREPANCY,25,,RIGHT FORWARD FACING SEAT DOES NOT LOCK IN POSITION. IT SLIDES FREELY FWD AND BACK,2023-03-08T18:46:03.5491065Z,2023-02-28,6937.1,3936,,,,,,,,,1,Pirep,,,False,True,,False,,,,,0.0,,ADJUSTED #6 SEAT CABLE AND LATCH IAW CESSNA 525B IMM AIRCRAFT MODULAR PRODUCTS 25-20-00,Cheri Herrin,2023-03-01,,6937.1,3936,,2023-02-28T23:39:28.314395Z
ba2b4390-92c4-4b12-b200-e511bdbce20a,36688,968,N794JS,Airframe ,20230308114237,4,Closed,False,,DISCREPANCY,34,,VERIFY NAVIGATION DATABASE IS UP TO DATE,2023-03-08T16:47:43.614042Z,2023-02-28,6936.7,3935,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,UPDATED NAV DATA IAW CESSNA 525B MM 34-60-01 NAV DATA GOOD UNTIL 03-23-2023,Cheri Herrin,2023-02-28,,6936.7,3935,,2023-03-08T16:46:55.2015303Z
f6584cb4-9f56-4b94-9880-95574f566fe7,36688,965,N794JS,Airframe ,20230227100909,4,Closed,False,794-2-27-23KS,MEL,33,,GROUND RECOGNITION LIGHT NOT ILLUMINATING,2023-03-10T01:28:41.7271085Z,2023-02-27,,,,,C,,,,,,1,Pirep,,,False,False,,False,,,,,,,REMOVED LIGHT BULB AND REPLACED BULB WITH NEW BULB PER CESSNA 525 BMM 33-40-00 OPS CHECK SATISFACTORY. THIS CLEARS MEL.,Donald Ward,2023-03-09,,,,,2023-02-27T15:09:50.0860372Z
8c3096a7-94e3-487c-8e4e-d6a9b3e676de,36688,936,N794JS,Airframe ,20230208133941,4,Closed,False,794-2-8-23RW,DISCREPANCY,34,,"heading bug works intermittent, will not spin to course",2023-02-09T16:34:26.0178742Z,2023-02-08,,,,,,,,,,,1,Pirep,,,False,True,,False,,,,,,,CLEANED CANNON PLUG AND RECONNECTED COURSE HDG PANEL AND PERFORMED OPS CHECK IAW CE 525B MM 34-50-02 OPS CHECK GOOD,Cheri Herrin,2023-02-08,,6864.9,3889,,2023-02-08T18:40:15.1906539Z
39327218-2c56-4780-a6ed-066e38acd767,36688,941,N794JS,Airframe ,20230209072646,4,Closed,False,,DISCREPANCY,12,,ALL TIRES REQUIRE SERVICING,2023-02-09T12:28:04.7040053Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,SERVICED ALL TIRES IN REF TO CE 525B MM 12-13-03 TIRE PRESSURE GOOD AT THIS TIME,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T12:27:10.8198353Z
06c6e74a-61ba-4131-b830-1d8f7097d936,36688,937,N794JS,Airframe ,20230209070718,4,Closed,False,,DISCREPANCY,12,,O2 REQUIRES SERVICE,2023-02-09T18:40:19.9385325Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,CHECKED O2 AND O2 IS GOOD WITHIN LIMITS IF REF TO CE 525B MM 12-16-00 NO DEFECTS NOTED AT THIS TIME,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T12:08:50.9211464Z
1f045ed5-07a8-402f-a6a8-2724471449c3,36688,957,N794JS,Airframe ,20230209102703,4,Closed,False,,DISCREPANCY,25,,RH AFT DIVIDER TRIM BALL CATCH NOT INSTALLED,2023-02-09T15:29:57.8967472Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,INSTALLED TWO TWIN BALL CATCH (PN 344.20-014) ON RH AFT DIVIDER DOOR TRIM  IAW CE 525B IMM 25-20-33 NO DEFECTS NOTED,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T15:28:05.3891504Z
cf5d6f13-fb65-4c6e-8e9f-299bb3dc221b,36688,960,N794JS,Airframe ,20230209103601,4,Closed,False,,DISCREPANCY,33,,LAV HEADLINER LIGHT INOP,2023-02-09T15:38:18.9893657Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,C/W LAV HEADLINER READING LIGHT REPLACEMENT (PN 998502-15) CE 525B MM 33-20-00,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T15:36:57.2665337Z
e804e6d1-0fb9-40bf-9637-2d2d5ba18383,36688,951,N794JS,Airframe ,20230209093859,4,Closed,False,,DISCREPANCY,25,,GALLEY DORAWER #2 HAS STUCK SCREWS,2023-02-09T14:41:35.8188374Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,CW GALLEY DRAWER #2 HARDWARE READJUSTED IAW CE 525B MM 25-20-02 NO DEFECTS NOTED OPS CHECK GOOD,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:39:32.6565423Z
550e4237-c0c1-4e60-a665-3ac34c53a71f,36688,940,N794JS,Airframe ,20230209072224,4,Closed,False,,DISCREPANCY,12,,HYD RESERVOIR REQUIRES SERVICING,2023-02-09T12:25:43.4052743Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,SERVICED HYD RESERVOIR IN REF TO CE 525B MM 12-10-15 NO DEFECTS NOTED AT THIS TIME,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T12:23:28.6279352Z
645139e9-dae3-443b-8193-3b6f8a0a534d,36688,944,N794JS,Airframe ,20230209085913,4,Closed,False,,DISCREPANCY,34,,VERIFY NAVIGATION DATABASE IS UP TO DATE,2023-02-09T14:00:33.6756158Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,UPDATED DATABASE IAW FMZ-3000 PILOTS OPERATERS GUIDE. CHAPTER 14 EXP DATE 25 JAN 2023,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T13:59:43.273275Z
70cd7a29-274c-49f4-85e8-405c46b82d9f,36688,959,N794JS,Airframe ,20230209103242,4,Closed,False,,DISCREPANCY,20,,PAINT ENTRY DOOR STAIRS,2023-02-09T15:34:33.6083306Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,PREPPED AND PAINTED MED STEPS TO MATCH INTERIOR COLOR SCHEME IAW CE 525B MM 20-50-00 REV 5,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T15:33:13.9256904Z
fc4363a3-cab0-45c4-9781-5cf2996b4ae5,36688,942,N794JS,Airframe ,20230209085221,4,Closed,False,,DISCREPANCY,51,,SCREW SHANK STUCK IN NUT PLATE ON LOWER ENTRY STEP LOCKING PIN PLATE,2023-02-09T13:57:56.074728Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,REMOVED SHANK IAW CE 525B SRM 51-40-05,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T13:53:14.8895712Z
17159b64-6e6b-4de5-8381-726844e8fc79,36688,956,N794JS,Airframe ,20230209101821,4,Closed,False,,DISCREPANCY,25,,LH SIDE FACING SEAT INERTIA REEL INOP,2023-02-09T15:22:50.3221738Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,"C/W LH SIDE FACING SEAT INERTIA REEL REPLACEMENT (PN 9919051-10-203) IAW CE 525B IMM 25-40-07 UPON INSTALL OF INERTIA REEL. REEL FOUND TO BE INOP, SEE WO 2838.2.17 FOR FURTHER ACTION",Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T15:18:57.160082Z
2420b37b-4be4-43ba-8845-746eec319b1e,36688,948,N794JS,Airframe ,20230209092636,4,Closed,False,,DISCREPANCY,25,,PASSENGER SEAT #4 ARMREST REQUIRES ADJUSTMENT,2023-02-09T14:28:21.4795445Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,CW PASSENGER SEAT #4 ARMREST ADJUSTMENT IAW CE 525B IMM AIRCRAFT MODULAR PRODUCTS SEAT MM 25-20-49 OPS CHECK GOOD,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:27:18.1825916Z
6e003206-6803-4d0a-944c-775526002bbd,36688,955,N794JS,Airframe ,20230209101530,4,Closed,False,,DISCREPANCY,25,,"PASSENGER SEAT #4,5,6,8 ARMREST BOTTOM PLATE BROKEN",2023-02-09T15:17:54.7575008Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,"C/W PASSENGER SEAT #4,5,6,8 ARMREST BOTTOM PLATE REPLACEMENT (PN 2524.001.48-461 IAW CE 525B IMM AIRCRAFT MODULAR PRODUCTS SEAT MM 25-10-49 NO DEFECTS NOTED",Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T15:16:10.9182178Z
d1efa6dc-ec98-47de-ba48-8257a6569730,36688,946,N794JS,Airframe ,20230209091209,4,Closed,False,,DISCREPANCY,25,,RH #5 WINDOW SHADE REQUIRES ADJUSTMENT,2023-02-09T14:14:30.9994905Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,C/W RH WINDOW SHADE #5 ADJUSTMENT IAW CE 525B IMM 25-20-27 OPS CHECK GOOD,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:13:17.5698111Z
fe301e59-140e-44d1-bfb3-917e51c5b7b6,36688,958,N794JS,Airframe ,20230209103023,4,Closed,False,,DISCREPANCY,25,,FWD LH CABINET LATCH REQUIRES ADJUSTMENT,2023-02-09T15:32:16.2072386Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,C/W FWD LH CABINET LATCH ADJUSTMENT IAW CE 525B IMM 25-20-36 NO DEFECTS NOTED,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T15:30:54.5917648Z
c586b850-3cbc-4b6e-8516-98a56095c054,36688,947,N794JS,Airframe ,20230209091454,4,Closed,False,,DISCREPANCY,25,,LH #1 WINDOW SHADE REQUIRES ADJUSTMENT,2023-02-09T14:16:48.7923935Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,C/W LH WINDOW SHADE #1 ADJUSTMENT IAW CE 525B IMM 25-20-27 OPS CHECK GOOD,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:15:48.1227279Z
b8cce9d4-2f98-44a9-9f3b-9d03b0268409,36688,943,N794JS,Airframe ,20230209085433,4,Closed,False,,DISCREPANCY,25,,RH FORWARD GALLEY ROLL UP DOOR IS DAMAGED,2023-02-09T13:56:39.1224154Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,REPAIRED RH FWD GALLEY ROLL UP DOOR IAW CE 525B IMM 25-30-01,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T13:55:07.8077011Z
7aca35a5-62b5-4c73-a6df-a6646e5a3b6a,36688,952,N794JS,Airframe ,20230209094250,4,Closed,False,,DISCREPANCY,25,,PASSENGER SEAT #7 RECLINE CONTROL KNOB SET SCREW STRIPPED,2023-02-09T14:45:21.2939325Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,CW PASSENGER SEAT #7 RECLINE CONTROL KNOB REPLACEMENT (PN 001.25-607) IAW CE 525B IMM AIRCRAFT MODULAR PRODUCTS SEAT MM 25-20-49 NO DEFECTS NOTED,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:43:45.201458Z
3d7797c6-44a9-47ee-8099-a7570fbc8ad3,36688,949,N794JS,Airframe ,20230209092847,4,Closed,False,,DISCREPANCY,25,,PASSENGER SEAT #6 ARMREST REQUIRES ADJUSTMENT,2023-02-09T14:30:40.9148186Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,C/W PASSENGER SEAT #6 ARMREST ADJUSTMENT IAW CE 525B MM AIRCRAFT MODULAR PRODUCTS SEAT MM 25-20-49 OPS CHECK GOOD,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:29:33.939807Z
53343603-90b1-4f67-a531-acd4a98f000f,36688,954,N794JS,Airframe ,20230209094846,4,Closed,False,,DISCREPANCY,25,,PASSENGER SEAT #4 ARMREST PLATE BROKEN,2023-02-09T14:52:04.2771814Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,C/W PASSENGER SEAT #4 ARMREST PLATE REPLACEMENT (PN 2524.001.48-946) IAW CE 525B IMM AIRCRAFT MODULAR PRODUCTS SEAT MM 25-20-49 NO DEFECT NOTED,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:49:15.143571Z
3158b7e5-7cb9-497e-8e2c-c0260b1315d5,36688,953,N794JS,Airframe ,20230209094538,4,Closed,False,,DISCREPANCY,25,,PASSENGER SEAT #5 ARMREST PLATE BROKEN,2023-02-09T14:48:31.9558908Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,"C/W PASSENGER SEAT #5 ARMREST PLATE REPLACEMENT (PN 2524.001.49-946, PN 2524.001.49-390) IAW CE 525B IMM AIRCRAFT MODULAR PRODUCTS SEAT MM 25-20-49 NO DEFECT NOTED",Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:46:07.185785Z
093a73c1-5d64-4b82-9f4a-c0378f1cf82b,36688,950,N794JS,Airframe ,20230209093058,4,Closed,False,,DISCREPANCY,25,,RH SIDELEDGE LEATHER CLOSEOUT MISSING HARDWARE,2023-02-09T14:32:29.0566809Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,FOUND PROPER HARDWARE AND ASSEMBLED RH SIDELEDGE IAW CE 525B IMM 25-20-15,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:31:29.4017957Z
fa8cc40b-78f3-49b1-8ae1-caa2af3f745b,36688,939,N794JS,Airframe ,20230209071457,4,Closed,False,,DISCREPANCY,12,,TREAT DE ICE BOOTS,2023-02-09T12:29:45.0659918Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,TREATED DE ICE BOOTS IAW PBS BOOT TREATMENT INSTRUCTIONS,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T12:19:07.9099309Z
01625f23-1a54-4cdd-9a38-cf778589ad3e,36688,945,N794JS,Airframe ,20230209090644,4,Closed,False,,DISCREPANCY,25,,RH #3 WINDOW SHADE REQUIRED ADJUSTMENT,2023-02-09T14:11:38.1878768Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,CW RH WINDOW SHADE #3 ADJUSTMENT IAW CE 525B IMM 25-20-27 OPS CHECK GOOD,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T14:09:43.9788934Z
8a81298f-5c83-4a5a-9c3e-e83a006dfb13,36688,961,N794JS,Airframe ,20230209103900,4,Closed,False,,DISCREPANCY,25,,LH LAV SEAT INERTIA REEL NOT LOCKING,2023-02-09T15:43:53.5790976Z,2023-02-07,6864.7,3888,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,ROB AFT LAV LH SFS HARNESS REEL (PN 9917051-10-203 FROM N783JS IN SERVICEABLE CONDITION WO 2636.21.6 AND INSTALLED IAW CE 525B MM  25-20-00,Cheri Herrin,2023-02-07,,6864.7,3888,,2023-02-09T15:40:50.4407978Z
e8d59ad4-8663-48fa-91c8-077bdd7a067c,36688,934,N794JS,Airframe ,20230111145349,4,Closed,False,,DISCREPANCY,12,,O2 REQUIRES SERVICE,2023-02-03T12:16:49.7279753Z,2023-01-11,6847.0,3879,,,,,,,,,2,Non-Routine,,,False,False,,False,ON GROUND,,,,,,SERVICED O2 AS REQUIRED IN REF TO CE 525B MM 12-16-00 and brake fluid 12-00-00,Darrell Williams,2023-01-11,,,,,2023-01-11T19:55:17.3073095Z
0c6a6b03-5411-4574-8be7-9ca22639fcd0,36688,935,N794JS,Airframe ,20230201115240,4,Closed,False,,DISCREPANCY,12,,BRAKE FULID REQUIRES SERVICE,2023-02-01T16:55:26.9698247Z,2023-01-11,,,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,SERVICED BRAKE FLUID AS REQUIRED IN REF TO CE 525B MM 12-10-00,Cheri Herrin,2023-01-11,,,,,2023-02-01T16:53:11.7566559Z
aff8e49b-c3de-468d-9f87-e612a20d1d6c,36688,933,N794JS,Airframe ,20221224155712,4,Closed,False,,DISCREPANCY,34,,UPDATE FMS DATA BASE,2022-12-29T16:06:30.6301116Z,2022-12-24,,,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,UPDATED FMS DATA BASE TO CYCLE 13-2022 @KDAL ON 12/24/2022 EXP 25JAN2033,Cheri Herrin,2022-12-24,,6779.9,3841,,2022-12-24T20:58:23.1618737Z
2dccb495-38b0-4ed6-94b5-b50a8ddf71fc,36688,931,N794JS,Airframe ,20221214191710,4,Closed,False,,DISCREPANCY,36,,"DIFFERENTIAL PRESSURE INDICATED 9.1 CABIN PRESSURE ONLY WENT TO 6500 ENROUTE ALTITUDE WAS 40,000",2022-12-20T15:30:59.551396Z,2022-12-14,6772.0,3835,,,,,,,,,1,Pirep,NODELAY,,False,True,38823,False,PILOT REPORTED,VAN ENGELEN,,,,,PERFORMED CABIN PRESSURIZATION SYSTEM SELF TEST WITH NO DEFECTS NOTED ON CONTROLLER. ACCESSED & INSPECTED OUTFLOW VALVES WITH NO BLOCKAGES NOTED ALL WORK DONE IN REF TO 525B 21-30-00,Cheri Herrin,2022-12-17,,6772.0,3835,,2022-12-15T00:19:54.0638249Z
163d747d-32ad-4ae3-8523-d4bb5852a192,36688,930,N794JS,Airframe ,20221214191534,4,Closed,False,,DISCREPANCY,34,,TCAS FAIL ON DEPARTURE,2022-12-20T15:26:07.0344448Z,2022-12-14,6772.0,3835,,,,,,,,,1,Pirep,NODELAY,,False,True,38823,False,PILOT REPORTED,VAN ENGELEN,,,,,PERFORMED NUMEROUS SELF TEST OF TCAS WITH ALL TEST PASSING. NO DEFECTS NOTED AT THIS TIME. OPS CHECK GOOD ALL WORK DONE IN REF TO 525B AMM 34-40-00,Cheri Herrin,2022-12-17,,6772.0,3836,,2022-12-15T00:17:08.8936826Z
fb0c702b-1c92-4340-9777-efe6d5258c18,36688,929,N794JS,Airframe ,20221211172417,4,Closed,False,,DISCREPANCY,12,,NOSE STRUT SERVICING,2022-12-13T14:58:30.5602957Z,2022-12-11,6764.5,3831,,,,,,,,,2,Non-Routine,,,False,True,ADMIN,False,MXCONTROL,A KEEGAN,,,,,SERVICED NOSE STRUT WITH REF TO 525B MM 12-14-00 REV 24,Cheri Herrin,2022-12-12,,6768.5,3834,,2022-12-11T22:25:30.366385Z
a531e1bf-7178-4b54-b9fa-91482cd976c8,36688,928,N794JS,Airframe ,20221206175735,4,Closed,False,,DISCREPANCY,56,,DEFOG SYSTEM FAIL IN FLIGHT REPEAT GRIPE,2022-12-12T16:57:52.6027235Z,2022-12-06,6756.5,3827,,,,,,,,,1,Pirep,,,False,True,38818,False,PILOT REPORTED,TRES PENNY,,,0.0,,"GAINED ACCESS UNDER CENTER COCKPIT FLOOR, REMOVED AIR FLOW ACTUATOR  PN OFF/ON: 0905LD1G SN OFF/ON IAW CESSNA 525B MM 21-40-00 OPS CHECKS GOOD.",Cheri Herrin,2022-12-06,,6756.5,3827,,2022-12-06T23:00:26.060813Z
64836d25-7487-4f24-83e0-c47e0f8dd561,36688,926,N794JS,Airframe ,20221130203616,4,Closed,False,,DISCREPANCY,30,,DE-FOG SYSTEM FAIL. LOW AND HIGH SETTING NOT PUTTING OUT AIR.,2022-12-09T18:39:44.9672056Z,2022-11-30,,,,,,,,,,,1,Pirep,,,False,True,,False,,,,,0.0,,"PERFORMED FUNCTIONAL CHECK OF THE DEFOG FAN PER CESSNA 525B MM 21-60-00. DEFOG FAN OPERATED ON HI AND LOW, NO DEFECTS NOTED",Cheri Herrin,2022-12-01,,6756.1,3826,,2022-12-01T01:37:22.0123006Z
6bdcd2a6-4ceb-46b4-af1b-f0fcbcd3aa8a,36688,925,N794JS,Airframe ,20221126102545,4,Closed,False,794-11-26-22RW,DISCREPANCY,,,Aircraft requires hyd servicing,2022-11-28T15:32:26.2006721Z,2022-11-26,,,,,,,,,,,,,,,False,True,,False,,,,,0.0,,Serviced HYD IAW 525 MM 12-10-15,Darrell Williams,2022-11-26,,6551.0,3692,,2022-11-26T15:26:25.6660618Z
eb5969bd-db80-4fa3-9dfb-185153bfe9ee,36688,924,N794JS,Airframe ,20221122202501,4,Closed,False,,DISCREPANCY,,,FMS DATA BASE REQUIRES UPDATE,2022-11-23T12:49:06.3549859Z,2022-11-22,,,,,,,,,,,,,,,False,True,,False,,,,,0.0,,uPDATED FMS DATA BASE. EXP: 12/28/22,Darrell Williams,2022-11-22,,,,,2022-11-23T01:27:06.512745Z
2e0e7b08-7209-482c-be79-2c1085ac0fc4,36688,921,N794JS,Airframe ,20221031102403,4,Closed,False,794-10-31-22ASK,MEL,23,,CVR NOT INSTALLED,2022-11-19T18:18:10.5787241Z,2022-10-31,,,,,A,,,,,,2,Non-Routine,,,False,True,ADMIN,False,ADMIN,A KEEGAN,,,0.0,,INSTALLED CVR PN 2100-02 S/N 000263095 WITH ULB PN DK120/90 S/N AT 183440 BATT EXPIRES NOV/2029 IAW 525B MM 23-70-00 OPS CHECKED GOOD. THYIS CLEARS MEL 794-10-11-2245,Roger  Mchughchhabra,2022-11-19,,,,,2022-10-31T14:25:08.0402968Z
47ba2657-e6ac-481d-acab-f3814db87f6a,36688,919,N794JS,Airframe ,20221027112040,4,Closed,False,,DISCREPANCY,,,Perform GVI of the entire nose and nose wheel well IAW Textron Recommendation,2022-11-02T15:29:00.9032241Z,2022-10-27,6716.5,3802,,,,,,,,,,,,,False,True,,False,,,,,,,PERFORMED GVI OF THE NOSE & NOSE WHEEL WELL IN REF TO CESSNA 525B MM 32-00-00 AND PER RECOMMENDATION OF TEXTRON DEFECTS NOTED AND SDR SUBMITTED TO TEXTRON,Cheri Herrin,2022-10-27,,,,,2022-10-27T15:23:03.5804169Z
39327513-3cd4-4281-b444-00794c61e528,36688,916,N794JS,Airframe ,20221005190523,4,Closed,False,,DISCREPANCY,,,NOSE WHEEL DAMAGE ON LANDING RUNWAY OVERRUN,2022-11-03T10:38:05.9947386Z,2022-10-02,6715.3,3801,,,,,,,,,,,,,False,True,,False,,,,,0.0,,FERRIED TO DIFFERENT LOCATION TO COMPLETE WORK,Cheri Herrin,2022-10-21,,,,,2022-10-05T23:05:52.5028266Z
a70182a1-8915-4cf1-95ab-c3f270662d0a,36688,923,N794JS,Airframe ,20221103160815,4,Closed,False,,DISCREPANCY,25,,"LEFT TRAY TABLE WILL NOT OPEN, POSSIBLY OFF TRACK.",2022-12-09T02:24:55.8352709Z,2022-08-10,,,,,D,,,,,,,,,,False,False,,False,,,,,0.0,,replaced table seals. Ops ck good. This clears MEL.,Matthew Schoonveld,2022-12-08,,,,,2022-11-03T20:08:49.4272274Z
b19da39c-213f-4c96-a199-fb232981a741,36684,870,N795JS,Airframe ,20230217211621,1,Open,False,795-2-17-23JL,DISCREPANCY,32,,NOSE STRUT BOTTOMS OUT - NEEDS SERVICE.,2023-02-18T02:18:00.8844511Z,2023-02-17,2430.4,,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,,,,,,,,2023-02-18T02:18:00.8844511Z
