"id","created_at","updated_at","airport_id","name","address_id","phone_number","notes","email","is_archived","address_text","preferred","frequency"
6284,"2021-08-30 15:19:40.663592+00","2021-08-30 15:19:40.663592+00",22890,"FAYETTE COUNTY","b23f3730-09a5-11ec-bce9-16a398308e81","+1 740 335 2430",NULL,"fayetteairport@ameritech.net",False,"2770 State Rt 38 Ne",NULL,"122.8"
5498,"2021-08-27 21:08:04.196769+00","2021-08-27 21:08:04.196769+00",8361,"WILBARGER CO AIRPORT","de7c178c-077a-11ec-8c0c-16a398308e81","+1 940 552 2182",NULL,"countyairport@co.wilbarger.tx.us",False,"12557 Hamp Naylor Dr",NULL,"122.8"
3129,"2021-08-27 14:58:17.202554+00","2021-08-27 14:58:17.202554+00",143,"SART HANDLING GENERAL AVIATION","35f574ce-0747-11ec-b88b-16a398308e81","+34 952 048328",NULL,"sart@sarthandling.es",False,"Aeropuerto de Malaga",NULL,"131.075"
5824,"2021-08-27 22:02:14.439532+00","2021-08-27 22:02:14.439532+00",11905,"BEECH RIVER AIRPORT","6fc70af6-0782-11ec-81fa-16a398308e81","+1 731 845 5740",NULL,"beechriverairport@gmail.com",False,"1600 Mt Ararat Rd",NULL,"123.0"
6248,"2021-08-30 15:19:10.566892+00","2021-08-30 15:19:10.566892+00",22518,"VINTON CO AIRPORT","a04e2c48-09a5-11ec-9ffa-16a398308e81","+1 740 596 2588",NULL,NULL,False,"Rt 1 Box 43 Vinton Co Arpt",NULL,"122.8"
6049,"2021-08-30 15:14:10.060768+00","2021-08-30 15:14:10.060768+00",17731,"COBB AVIATION SVCS","ed31081a-09a4-11ec-b58e-16a398308e81","+1 309 833 3324",NULL,NULL,False,"16190 E 1300th St",NULL,"122.8"
6313,"2021-08-30 15:20:10.427195+00","2021-08-30 15:20:10.427195+00",23288,"TOWNSEND AVIATION INC","c3fcf46c-09a5-11ec-9fff-16a398308e81","+1 574 583 9900",NULL,"townsendaviation@comcast.net",False,"2222 S. Airport Rd",NULL,"122.8"
5868,"2021-08-27 22:24:35.114964+00","2021-08-27 22:24:35.114964+00",13405,"TURLOCK AIRPORT","8ee2ba5e-0785-11ec-b715-16a398308e81","+1 209 202 8869",NULL,"turlockairport@gmail.com",False,"13604 Newport Drive",NULL,"122.80"
6631,"2021-08-30 15:25:50.241826+00","2021-08-30 15:25:50.241826+00",27741,"LANCASTER COUNTY AIRPORT","8e88a3de-09a6-11ec-a130-16a398308e81","+1 803 285 1513",NULL,"pmoses@lancastercountysc.net",False,"286 Aviation Blvd",NULL,"122.725"
3632,"2021-08-27 18:30:57.024112+00","2021-08-27 18:30:57.024112+00",3039,"LINK AERO TRADING AGENCY","eb6e54ca-0764-11ec-bf6c-16a398308e81","+20 65 348 3222",NULL,"24hrsops@linkagency.com",False,"Hurghada Airport",NULL,"131.75"
4513,"2021-08-27 20:24:52.5261+00","2021-08-27 20:24:52.5261+00",5780,"ORANGE COUNTY","d5b9b100-0774-11ec-a44e-16a398308e81","+1 409 882 7861",NULL,"mpillsbury@co.orange.tx.us",False,"2640 S Hwy 87",NULL,"122.8"
6915,"2021-08-30 16:30:07.044448+00","2021-08-30 16:30:07.044448+00",14915,"F46 AVIATION SERVICES","895b02d6-09af-11ec-9c6d-16a398308e81","+1 972 771 0151",NULL,"F46aviationservices@gmail.com",False,"1701 Airport Rd",NULL,"122.8"
6310,"2021-08-30 15:20:10.272068+00","2021-12-01 16:40:53.104468+00",23251,"CRAWFORDSVILLE REGIONAL","72d9cb0a-52c5-11ec-bb07-16a398308e81","+1 765 362 0707",NULL,"crawfordsvilleairport@crawfordsville-in.gov",False,"Crawfordsville Airport, 759 W. CR 400 S. Crawfordsville, IN 47933",NULL,"122.8"
1581,"2021-02-14 16:25:21.313008+00","2021-03-06 07:15:24.365526+00",9025,"MILLION AIR YUMA","b8304f02-7e4b-11eb-a294-1248a61b23d1","+1 928 247 9571",NULL,"info.nyl@millionair.com",False,"3681 S Burch Way Yuma, AZ 85365",NULL,"131.225"
4628,"2021-08-27 20:29:12.607004+00","2021-08-27 20:29:12.607004+00",6040,"PROAV","70bef930-0775-11ec-bd11-16a398308e81","+1 330 339 2023",NULL,"eric@proavaircraft.com",False,"1834 E High Ave",NULL,"122.8"
6126,"2021-08-30 15:15:19.95151+00","2021-08-30 15:15:19.95151+00",18539,"WARREN CO AIRPORT","16da26d8-09a5-11ec-b2c8-16a398308e81","+1 931 668 7050",NULL,"rncmanager@hotmail.com",False,"4187 Nashville Hwy",NULL,"122.8"
2262,"2021-08-27 14:47:23.072685+00","2021-08-27 14:47:23.072685+00",1163,"AERO-CARE PTY LTD","b00c423a-0745-11ec-a81d-16a398308e81","+61 2 6230 4050",NULL,"support@aerocare.com.au",False,"Level One",NULL,"135.825"
6507,"2021-08-30 15:24:10.140617+00","2021-08-30 15:24:10.140617+00",26123,"RICE COUNTY AVIATION","52de50ea-09a6-11ec-9bcd-16a398308e81","+1 620 257 5002",NULL,NULL,False,"1458 W Highway 56",NULL,"122.8"
2363,"2021-08-27 14:47:36.807754+00","2021-08-27 14:47:36.807754+00",1394,"SRI LANKAN AIRLINES","b832d82a-0745-11ec-bdb4-16a398308e81","+94 19 733 2362",NULL,"duty.airport.manager@srilankan.com",False,"Bandaranaike International Airport",NULL,"131.5"
4149,"2021-08-27 20:06:12.504988+00","2021-08-27 20:06:12.504988+00",4656,"BRADLEY AIRPORT","39ee9ac6-0772-11ec-9ee3-16a398308e81","+1 660 263 4835",NULL,NULL,False,"Hwy 63 N Outer Road 1 Mile",NULL,"122.7"
2971,"2021-08-27 14:58:12.75697+00","2021-08-27 14:58:12.75697+00",261,"GREGG FLYING SERVICE","335af72a-0747-11ec-b752-16a398308e81","+1 970 247 4632",NULL,NULL,False,"163 Flightline Rd",NULL,"122.8"
5806,"2021-08-27 21:59:04.290326+00","2021-08-27 21:59:04.290326+00",11685,"DAWSON AIRCRAFT","fe71d2aa-0781-11ec-8074-16a398308e81","+1 501 745 6550",NULL,"info@aircraftpartsandsalvage.com",False,"Clinton Muni Airport",NULL,"122.7"
6529,"2021-08-30 15:24:10.567447+00","2021-08-30 15:24:10.567447+00",26099,"HERINGTON AIRPORT","531f915e-09a6-11ec-a3bd-16a398308e81","+1 785 258 3822",NULL,NULL,False,"17 N Broadway",NULL,"122.8"
1251,"2021-02-14 01:35:34.478404+00","2021-03-05 23:29:21.171968+00",4570,"SKYLINE AVIATION","9cd1dd02-7e0a-11eb-ac81-1248a61b23d1","+1 406 538 8150",NULL,"gsmith@skylineav.com",False,"Lewistown Airport, 410 Skyline Drive Lewistown, MT 59457",NULL,"123.0"
6405,"2021-08-30 15:22:10.142505+00","2021-08-30 15:22:10.142505+00",24750,"CITY OF HAWLEY","0b58117a-09a6-11ec-901e-16a398308e81","+1 218 483 3331",NULL,"ljetvig@arvig.net",False,"305 6th Street",NULL,"122.8"
6123,"2021-08-30 15:15:10.211086+00","2021-08-30 15:15:10.211086+00",18470,"FINLEY AVIATION","110b2f5e-09a5-11ec-afea-16a398308e81","+1 423 345 0219",NULL,"markflys1@bellsouth.net",False,"675 Main St",NULL,"122.8"
2988,"2021-08-27 14:58:13.694401+00","2021-08-27 14:58:13.694401+00",238,"RIVIERA EXECUTIVE AVIATION","33d6ce9a-0747-11ec-b87e-16a398308e81","+39 0182 582033",NULL,"ops@riviera-airport.it",False,"Riviera Airport",NULL,"123.85"
6626,"2021-08-30 15:25:50.165284+00","2021-08-30 15:25:50.165284+00",27649,"CENTERVILLE AIRPORT","8e7b25ec-09a6-11ec-96ef-16a398308e81","+1 641 437 4580",NULL,"centervilleiaairport@gmail.com",False,"20320 545th St",NULL,"122.8"
6245,"2021-08-30 15:19:10.465171+00","2021-08-30 15:19:10.465171+00",22583,"SALEM AIR PARK","a03f9746-09a5-11ec-bbf9-16a398308e81","+1 330 332 4400",NULL,NULL,False,"11718 Salem-Warren Rd",NULL,"122.7"
4184,"2021-08-27 20:07:12.298666+00","2021-08-27 20:07:12.298666+00",4711,"JETCITY PTY LTD","5dc82a02-0772-11ec-b607-16a398308e81","+61 3 9330 1555",NULL,"ops@jetcity.com.au",False,"Hanger 12 Lionel Street",NULL,"131.7"
1688,"2021-02-14 22:11:44.037075+00","2021-03-06 19:31:20.573313+00",18335,"ELIZABETHTOWN FLYING SERVICE","8755164e-7eb2-11eb-a6a1-1248a61b23d1","+270 737 8388",NULL,"anne@flyekx.com",False,"1828 Kitty Hawk Dr Elizabethtown, KY 42701",NULL,"122.8"
5702,"2021-08-27 21:21:07.534443+00","2021-08-27 21:21:07.534443+00",9141,"YADKIN VALLEY AVIATION","b10e9c82-077c-11ec-a121-16a398308e81","+1 336 366 3433",NULL,NULL,False,"1598 Cc Camp Rd",NULL,"123.05"
1423,"2021-02-14 07:55:19.675489+00","2021-03-05 22:38:50.648295+00",23664,"DUBOIS COUNTY AIRPORT AUTHORITY","8e7d26dc-7e03-11eb-a7de-1248a61b23d1","+1 812 683 5454",NULL,"airport@psci.net",False,"2495 W 900 S Huntingburg, IN 47542",NULL,"122.8"
2588,"2021-08-27 14:48:38.847112+00","2021-08-27 14:48:38.847112+00",1128,"NILE VALLEY AVIATION","dd1395c6-0745-11ec-b09c-16a398308e81","+20 127 833 1107",NULL,"ops@niva.aero",False,"Cairo International Airport",NULL,"131.25"
4746,"2021-08-27 20:34:22.901309+00","2021-08-27 20:34:22.901309+00",6347,"PLACERVILLE AIRPORT","29b2ef0a-0776-11ec-bd14-16a398308e81","+1 530 622 0459",NULL,"matthew.mergen@edcgov.us",False,"3501 Airport Rd",NULL,"122.8"
1655,"2021-02-14 20:54:53.146321+00","2021-03-06 18:20:52.048907+00",7214,"GATEONE","aeee2a9c-7ea8-11eb-bd7a-1248a61b23d1","+1 210 922 1203",NULL,"stinson@gateone.com",False,"8535 Mission Rd #108 San Antonio, TX 78214",NULL,"122.95"
465,"2021-01-31 03:56:48.096594+00","2021-11-04 20:29:14.838668+00",7954,"QUINCY AVIATION","e095f10a-3dad-11ec-ac3f-16a398308e81","+1 217 885 3353",NULL,"info@quincyaviation.com",False,"1647 Hwy 104 Airport Quincy, IL 62305",NULL,"123.0"
4068,"2021-08-27 20:02:42.030073+00","2021-08-27 20:02:42.030073+00",4446,"LAPPEENRANTA AIRPORT LTD","bcb02548-0771-11ec-9014-16a398308e81","+358 40 746 6843",NULL,"ground.handling@lppairport.fi",False,"Lentokentäntie 21",NULL,"134.650"
6041,"2021-08-30 15:14:09.754462+00","2021-08-30 15:14:09.754462+00",17752,"ASSOCIATED AIR","ed027252-09a4-11ec-aedc-16a398308e81","+1 708 474 6073",NULL,NULL,False,"Lansing Municipal Airport",NULL,"123.3"
4606,"2021-08-27 20:28:32.89728+00","2021-08-27 20:28:32.89728+00",5999,"AIRFLITE PTY LTD","590a9330-0775-11ec-9699-16a398308e81","+61 8 9478 9087",NULL,"perthops@airflite.com.au",False,"26 Newton Road",NULL,"131.375"
6278,"2021-08-30 15:19:40.392186+00","2021-08-30 15:19:40.392186+00",22891,"HIGHLAND COUNTY ARPT","b215e1aa-09a5-11ec-918f-16a398308e81","+1 937 393 9112",NULL,NULL,False,"9500 North Shore Dr",NULL,"123.05"
3441,"2021-08-27 18:20:36.663485+00","2021-08-27 18:20:36.663485+00",2412,"FORT SCOTT MUNI ARPT","79b030ca-0763-11ec-9595-16a398308e81","+1 620 223 5490",NULL,"khoward@fscity.org",False,"PO Box 151",NULL,"122.8"
6541,"2021-08-30 15:24:30.443208+00","2021-08-30 15:24:30.443208+00",26355,"BEAR CREEK AVIATION","5ef84e26-09a6-11ec-b5c6-16a398308e81","+1 620 492 2414",NULL,"bearcreekav@gmail.com",False,"105 N Airport Rd",NULL,"122.8"
3750,"2021-08-27 18:36:07.177262+00","2021-08-27 18:36:07.177262+00",3346,"PALAVIATION","a44c4e02-0765-11ec-bbc9-16a398308e81","+90 212 425 0409",NULL,"info@palmaliair.com",False,"Palmali Hangar",NULL,"131.7"
2153,"2021-05-15 00:12:30.968712+00","2021-05-15 00:12:33.012119+00",14857,"HOUSTON SOUTHWEST","3e99b554-b512-11eb-9692-1248a61b23d1","+1 281 431 2581",NULL,"manager@houstonairport.com",False,"503 Mckeever-1505 Arcola, TX 77583",NULL,"123.0"
1791,"2021-02-15 03:45:48.173219+00","2021-03-06 18:38:39.039325+00",1835,"SEDALIA REG AIRPORT","2ae9db1c-7eab-11eb-a377-1248a61b23d1","+1 660 826 4128",NULL,"jevans@cityofsedalia.com",False,"1900 E Boonville Sedalia, MO 65301",NULL,"122.8"
1513,"2021-02-14 12:00:36.519731+00","2021-02-14 12:00:36.519731+00",8956,"GATEWAY SYDNEY",NULL,NULL,NULL,NULL,False,NULL,NULL,"130.075"
6989,"2021-09-03 16:22:59.224352+00","2021-11-04 20:29:23.647039+00",245,"CENTRIC AVIATION","e5d85342-3dad-11ec-8a53-16a398308e81","+1 719 587 5332",NULL,"als@centricaviation.com",False,"2501 State Ave Alamosa, CO 81101",NULL,"122.8"
6646,"2021-08-30 15:26:10.274538+00","2021-08-30 15:26:10.274538+00",27905,"SOUTH VALLEY REGIONAL AIRPORT","9a78d8bc-09a6-11ec-b060-16a398308e81","+1 801 561 0420",NULL,"fbo@slcgov.com",False,"7365 S 4450 W",NULL,"122.7"
5379,"2021-08-27 21:03:13.26329+00","2021-08-27 21:03:13.26329+00",8078,"FLIGHTLEVEL AVIATION","31125bd8-077a-11ec-904f-16a398308e81","+1 401 846 9400",NULL,NULL,False,"211 Airport Access Rd",NULL,"122.8"
6254,"2021-08-30 15:19:20.454325+00","2021-08-30 15:19:20.454325+00",22642,"FISHER'S AG SERVICE","a633296a-09a5-11ec-aec8-16a398308e81","+1 419 947 1833",NULL,NULL,False,"4679 Twp Road 126",NULL,"122.8"
5136,"2021-08-27 20:50:03.168179+00","2021-08-27 20:50:03.168179+00",7287,"WIDEROE GROUND HANDLING","5a2337ba-0778-11ec-ab0f-16a398308e81","+47 95 719657",NULL,"handling.svg@wideroe.no",False,"Flyplassveien 186",NULL,"131.700"
6954,"2021-08-30 16:30:17.170885+00","2021-08-30 16:30:17.170885+00",15045,"TAYLOR MUNICIPAL","8f5fe1f6-09af-11ec-8499-16a398308e81","+1 512 352 5747",NULL,"david.cornelius@taylortx.gov",False,"303 Airport Rd",NULL,"122.8"
4560,"2021-08-27 20:26:42.902056+00","2021-08-27 20:26:42.902056+00",5889,"EAGLE AVIATION ACADEMY","1783605e-0775-11ec-83c5-16a398308e81","+1 334 774 3370",NULL,"info@eagleheliops.com",False,"1110 Parker Dr",NULL,"122.7"
1280,"2021-02-14 02:29:52.443491+00","2021-11-24 23:04:33.860648+00",3020,"CITY OF HOT SPRINGS","e361168a-4d7a-11ec-83bc-16a398308e81","+1 501 321 6750",NULL,"gbarentine@cityhs.net",False,"525 Airport Road Hot Springs, AR 71913",NULL,"123.0"
6746,"2021-08-30 15:27:00.298386+00","2021-08-30 15:27:00.298386+00",28549,"SCHWEND FLYING SVC","b84a7b48-09a6-11ec-acd3-16a398308e81","+1 406 346 7129",NULL,NULL,False,"Forsyth Arpt",NULL,"122.8"
4312,"2021-08-27 20:13:12.283673+00","2021-08-27 20:13:12.283673+00",5075,"MAASTRICHT HANDLING SERVICES","3458b0fa-0773-11ec-8d90-16a398308e81","+31 43 358 9710",NULL,"operations@maa.nl",False,"Vliegveldweg 92",NULL,"131.75"
755,"2021-02-12 04:42:05.795112+00","2021-02-12 04:42:05.795112+00",31125,"CSL INTERNATIONAL AIRPORT",NULL,"+52 624 124 5500",NULL,"ops@acsl.com.mx",False,"Blvd Leona Vicario and Aeropuerto, Colonia Mesa Colorada Cabo San Lucas, Baja California Sur 23462",NULL,"118.75"
4712,"2021-08-27 20:32:42.838135+00","2021-08-27 20:32:42.838135+00",6247,"CZECH AIRLINES HANDLING A.S.","ee0e60d8-0775-11ec-a0b8-16a398308e81","+420 220 11 3317",NULL,"csa.handling@prg.aero",False,"Ruzyne Airport Prague",NULL,"131.95"
4695,"2021-08-27 20:32:02.680247+00","2021-08-27 20:32:02.680247+00",6209,"PAMPA AIRCRAFT","d61eb1ee-0775-11ec-a0b6-16a398308e81","+1 806 665 1881",NULL,NULL,False,"Rt 1 Box 63",NULL,"122.7"
5941,"2021-08-30 15:11:40.068892+00","2021-08-30 15:11:40.068892+00",16089,"UTAH AVIATION SERVICES","93ca5eca-09a4-11ec-bdc7-16a398308e81","+1 801 798 9888",NULL,NULL,False,"2050 N 300 W",NULL,"122.9"
6178,"2021-08-30 15:17:10.221903+00","2021-08-30 15:17:10.221903+00",21202,"MARKSVILLE MUNICIPAL","5893be04-09a5-11ec-aeee-16a398308e81","+1 318 447 3197",NULL,"alvin.moreau@gmail.com",False,"307 Airport Runway Rd",NULL,"122.9"
2320,"2021-08-27 14:47:27.00677+00","2021-08-27 14:47:27.00677+00",1930,"SWISSPORT IRELAND","b2753540-0745-11ec-a162-16a398308e81","+353 1 814 4083",NULL,"dub.ops@swissport.com",False,"Room 18, Terminal 1",NULL,"131.45"
6781,"2021-08-30 15:27:30.110172+00","2021-08-30 15:27:30.110172+00",28900,"JOHN JEWELL AIRCRAFT","ca0f5330-09a6-11ec-bdee-16a398308e81","+1 662 252 6377",NULL,"sales@johnjewellaircraft.com",False,"154 A. Q Greer Dr",NULL,"122.8"
2080,"2021-03-08 18:10:16.481098+00","2021-11-04 20:22:08.596731+00",2785,"LANIER FLIGHT CENTER","e281dc64-3dac-11ec-9d86-16a398308e81","+1 678 989 2395",NULL,NULL,False,"1660 Palmour Dr Gainesville, GA 30501",NULL,"123.075"
6048,"2021-08-30 15:14:10.036609+00","2021-08-30 15:14:10.036609+00",17742,"TAYLORVILLE MUNICIPAL AIRPORT","ed2db1ba-09a4-11ec-afe2-16a398308e81","+1 217 824 9313",NULL,"billnewberry@taylorville.net",False,"1501 S Spresser St",NULL,"122.8"
4664,"2021-08-27 20:31:02.83087+00","2021-08-27 20:31:02.83087+00",6144,"SKY VALET SPAIN","b271dfa0-0775-11ec-8822-16a398308e81","+34 916 782648",NULL,"occ@skyvalet.com",False,"General Aviation Terminal",NULL,"131.75"
5291,"2021-08-27 20:57:53.561343+00","2021-08-27 20:57:53.561343+00",7757,"ACCESS OSLO EXECUTIVE HANDLING","7284780e-0779-11ec-acdd-16a398308e81","+47 91 222999",NULL,"ops@accessoslo.no",False,"Sandefjord Torp Airport, GA Terminal",NULL,"131.425"
1108,"2021-02-13 22:10:45.92815+00","2021-11-04 21:02:02.580768+00",18960,"PICKENS CO AIRPORT","7567f478-3db2-11ec-ab2a-16a398308e81","+1 706 253 8830",NULL,"jzpmanager@ellijay.com",False,"193 Airport Rd Jasper, GA 30143",NULL,"122.725"
1217,"2021-02-14 00:26:16.358841+00","2021-11-04 20:13:13.749004+00",2410,"MAVERICK AIR CENTER","a3beb4b2-3dab-11ec-b931-16a398308e81","+1 605 312 5680",NULL,"staff@maverickaircenter.com",False,"4201 N Maverick Place Sioux Falls, SD 57104",NULL,"122.775"
4615,"2021-08-27 20:28:32.961592+00","2021-08-27 20:28:32.961592+00",5996,"MALAYSIA AIRLINES","591e4344-0775-11ec-9e6e-16a398308e81","+60 4 643 0811",NULL,NULL,False,"Bayan Lepas International Airport",NULL,"131.9"
5021,"2021-08-27 20:45:04.012353+00","2021-08-27 20:45:04.012353+00",6984,"SULLIVAN COUNTY ARPT","a7d54328-0777-11ec-a81c-16a398308e81","+1 812 268 6959",NULL,"siv.airport@gmail.com",False,"2001 N County Rd 200 W",NULL,"122.8"
6745,"2021-08-30 15:27:00.295884+00","2021-08-30 15:27:00.295884+00",28570,"CHOICE AVIATION","b84a03f2-09a6-11ec-89a6-16a398308e81","+1 406 363 6471",NULL,"csr@choiceaviation.com",False,"210 Airport Rd #c1",NULL,"122.8"
6597,"2021-08-30 15:25:39.713186+00","2021-08-30 15:25:39.713186+00",27513,"CHARITON MUNI AIRPORT","8841954e-09a6-11ec-a84d-16a398308e81","+1 641 774 2599",NULL,"cityclerk1@iowatelecom.net",False,"20199 U S Hwy. 34",NULL,"122.8"
3142,"2021-08-27 14:58:17.516944+00","2021-08-27 14:58:17.516944+00",155,"KMA AVIATION","360161bc-0747-11ec-b765-16a398308e81","+1 580 223 5500",NULL,"kmaaviationllc@gmail.com",False,"Ardmore Downtown Executive Airport",NULL,"122.70"
5481,"2021-08-27 21:06:53.353718+00","2021-08-27 21:06:53.353718+00",8300,"LS AIRPORT SERVICES (EXECUTIVE AVIATION)","b442f5ee-077a-11ec-b703-16a398308e81","+48 22 650 4309",NULL,"eaops@lsas.aero",False,"ul Wirazowa 35",NULL,"131.925"
4670,"2021-08-27 20:31:02.833021+00","2021-08-27 20:31:02.833021+00",6144,"AIRLINES GROUND ASSISTANCE (AGA)","b2722e6a-0775-11ec-b267-16a398308e81","+34 971 787770",NULL,"pmi-ops@aga-europe.com",False,"Oficina 613, 6ª Planta, Edificio Terminal",NULL,"131.775"
6910,"2021-08-30 16:30:06.920067+00","2021-08-30 16:30:06.920067+00",14892,"SVT AVIATION MAINTENANCE","8946f6ec-09af-11ec-8495-16a398308e81","+1 210 744 8631",NULL,"mike@svtaviation.com",False,"359 Beechcraft Lane",NULL,"122.9"
6213,"2021-08-30 15:18:20.259815+00","2021-08-30 15:18:20.259815+00",21929,"TITUSVILLE APT AUTHORITY","8252cc44-09a5-11ec-bf9f-16a398308e81","+1 814 827 0400",NULL,"jkuhn@manrenergy.com",False,"2572 Meadville Rd",NULL,"122.9"
5605,"2021-08-27 21:17:03.588482+00","2021-08-27 21:17:03.588482+00",8907,"CANADIAN FLT ACADEMY","1ffcae28-077c-11ec-a87b-16a398308e81","+1 905 404 9252",NULL,NULL,False,"1200 Airport Blvd",NULL,"129.10"
4541,"2021-08-27 20:25:52.706075+00","2021-08-27 20:25:52.706075+00",5839,"AFSB - AVIATION FLIGHT SUPPORT BURKINA","f997b694-0774-11ec-8e20-16a398308e81","+226 75 120120",NULL,"ops.afsb@yahoo.fr",False,"Ouagadougou Intl Airport",NULL,"130.1"
2127,"2021-04-24 14:42:21.667483+00","2021-04-26 19:12:11.916371+00",18958,"SUTAIR FLYING SERVICE","4dc0af04-a6c3-11eb-9829-1248a61b23d1","+1 912 427 5949",NULL,"mitchsutton@sutair.com",False,"535 Airport Rd. Jesup, GA 31546",NULL,"122.8"
6137,"2021-08-30 15:15:30.416968+00","2021-08-30 15:15:30.416968+00",18699,"AG AIR","1d1657d8-09a5-11ec-adf8-16a398308e81","+1 406 759 5191",NULL,"agair@itstriangle.com",False,"795 Airport Road",NULL,"122.8"
3228,"2021-08-27 15:19:31.091904+00","2021-08-27 15:19:31.091904+00",2310,"CITY OF FILLMORE","2d4a70ec-074a-11ec-a6f6-16a398308e81","+1 435 743 5233",NULL,"recorder@fillmorecity.org",False,"75 W Center St",NULL,"122.8"
2408,"2021-08-27 14:47:37.107266+00","2021-08-27 14:47:37.107266+00",1416,"HOUGHTON CO AIRPORT","b878360e-0745-11ec-873a-16a398308e81","+1 906 482 3970",NULL,"dhext@cmxairport.com",False,"23810 Airpark Blvd  Ste 113",NULL,"122.7"
6498,"2021-08-30 15:24:00.439913+00","2021-08-30 15:24:00.439913+00",25988,"SMITH MOUNTAIN LAKE AIRPORT","4d1600a4-09a6-11ec-96dd-16a398308e81","+1 540 297 4859",NULL,NULL,False,"1090 Cutlass Rd",NULL,"122.8"
4961,"2021-08-27 20:42:33.266673+00","2021-08-27 20:42:33.266673+00",6833,"JETEX SANTIAGO FBO","4df9ddc8-0777-11ec-b7b1-16a398308e81","+56 2 2674 4000",NULL,"fbo-scl@jetex.com",False,"Omar Page 2077",NULL,"130.025"
5735,"2021-08-27 21:26:53.758148+00","2021-08-27 21:26:53.758148+00",9553,"FINGER LAKES REG APT","7fc1dc56-077d-11ec-b9d0-16a398308e81","+1 315 568 0110",NULL,"flregional@yahoo.com",False,"2727 Martin Rd",NULL,"122.8"
3759,"2021-08-27 18:36:07.20846+00","2021-08-27 18:36:07.20846+00",3345,"TOWN OF WISCASSET","a455d972-0765-11ec-87d2-16a398308e81","+1 207 882 5475",NULL,"airport@wiscasset.org",False,"96 Chewonki Neck Rd",NULL,"122.8"
6431,"2021-08-30 15:22:30.492611+00","2021-08-30 15:22:30.492611+00",24953,"CITY OF SPRINGFIELD","17792318-09a6-11ec-a010-16a398308e81","+1 507 723 3512",NULL,NULL,False,"18383 Co Rd 4",NULL,"122.8"
2904,"2021-08-27 14:58:11.748756+00","2021-08-27 14:58:11.748756+00",363,"MENZIES AVIATION SVERIGE AB","32b1ddde-0747-11ec-b74a-16a398308e81","+46 8 797 8068",NULL,"oparn@menziesaviation.com",False,"Terminal 5",NULL,"131.45"
4378,"2021-08-27 20:16:52.47462+00","2021-08-27 20:16:52.47462+00",5297,"AVIAPARTNER EXECUTIVE","b797f976-0773-11ec-a209-16a398308e81","+33 493 213737",NULL,"nce.executive@aviapartner.aero",False,"Terminal Aviation d'Affaires",NULL,"131.55"
3749,"2021-08-27 18:36:07.150841+00","2021-08-27 18:36:07.150841+00",3346,"GENEL HAVACILIK A.S.","a44c3de0-0765-11ec-8951-16a398308e81","+90 212 465 4870",NULL,"occ@genelhavacilik.com.tr",False,"Genel Havacilik Terminali E Kapisi",NULL,"131.975"
6059,"2021-08-30 15:14:20.177709+00","2021-08-30 15:14:20.177709+00",17895,"SPANISH PEAKS FIELD","f3390fc8-09a4-11ec-adf1-16a398308e81","+1 719 251 4380",NULL,NULL,False,"418 Main",NULL,"123.6"
2547,"2021-08-27 14:48:29.20054+00","2021-08-27 14:48:29.20054+00",1398,"CHAMBERY SAVOIE BUSINESS AVIATION","d786d000-0745-11ec-a310-16a398308e81","+33 479 544952",NULL,"handling@chambery-airport.com",False,"Aéroport Chambéry Savoie",NULL,"130.5"
5668,"2021-08-27 21:19:53.66404+00","2021-08-27 21:19:53.66404+00",9069,"EARLTON/TIMISKAMING REGIONAL AIRPORT","852fde3c-077c-11ec-814e-16a398308e81","+1 705 563 2215",NULL,"info@timiskairport.com",False,"106272 Airport Rd",NULL,"122.0"
6032,"2021-08-30 15:13:50.348334+00","2021-08-30 15:13:50.348334+00",17502,"MT CARMEL MUNI ARPT","e14bc814-09a4-11ec-826d-16a398308e81","+1 618 948 2413",NULL,NULL,False,"10188 Mt Carmel Airport Ln",NULL,"122.7"
6002,"2021-08-30 15:12:42.835856+00","2021-08-30 15:12:42.835856+00",16800,"SANDUSKY CITY ARPT","b933e532-09a4-11ec-826b-16a398308e81","+1 810 414 3009",NULL,"mowman1998@yahoo.com",False,"1213 N Sandusky Rd",NULL,"122.8"
6157,"2021-08-30 15:16:19.883157+00","2021-08-30 15:16:19.883157+00",19248,"CURTIS AIR","3a92c0da-09a5-11ec-b74b-16a398308e81","+1 207 487 5213",NULL,"info@curtis-air.com",False,"176 Harrison St",NULL,"122.8"
629,"2021-02-01 19:13:27.214463+00","2021-03-07 06:45:43.82275+00",23104,"ERIE OTTAWA INTL","bd50a016-7f10-11eb-bf70-1248a61b23d1","+1 419 734 6297",NULL,"info@portclintonairport.com",False,"3255 East State Rd Port Clinton, OH 43452",NULL,"122.8"
6588,"2021-08-30 15:25:21.028892+00","2021-08-30 15:25:21.028892+00",27358,"EVERGREEN AIRPORT","7d1efd64-09a6-11ec-b05d-16a398308e81","+1 251 578 1274",NULL,"gzhevergreen@gmail.com",False,"Hwy 84 West",NULL,"122.7"
6723,"2021-08-30 15:26:50.383655+00","2021-08-30 15:26:50.383655+00",28436,"CITY OF MINDEN","b25b3a24-09a6-11ec-bde8-16a398308e81","+1 318 371 7862",NULL,"airport@mindenusa.com",False,"100 Aviation Drive",NULL,"122.80"
